date,accx,accy,accz
12/9/2020 1:21:36.129000000 PM,0.067627,0.005615,0.999512
12/9/2020 1:21:36.137000000 PM,0.070557,0.00708,1.002686
12/9/2020 1:21:36.150000000 PM,0.070557,0.012939,1.007324
12/9/2020 1:21:36.158000000 PM,0.06543,0.007568,1.004883
12/9/2020 1:21:36.175000000 PM,0.073242,0.009766,1.001709
12/9/2020 1:21:36.183000000 PM,0.069824,0.006592,1.005615
12/9/2020 1:21:36.195000000 PM,0.067383,0.009521,1.001953
12/9/2020 1:21:36.205000000 PM,0.067139,0.011719,0.996338
12/9/2020 1:21:36.216000000 PM,0.070801,0.010254,1.004395
12/9/2020 1:21:36.228000000 PM,0.065674,0.013672,1.001709
12/9/2020 1:21:36.244000000 PM,0.066895,0.01123,0.998047
12/9/2020 1:21:36.252000000 PM,0.06665,0.009277,0.999756
12/9/2020 1:21:36.263000000 PM,0.068115,0.009033,1.006836
12/9/2020 1:21:36.280000000 PM,0.068359,0.010498,0.997803
12/9/2020 1:21:36.288000000 PM,0.069824,0.005859,1.001465
12/9/2020 1:21:36.300000000 PM,0.067383,0.009033,1.001465
12/9/2020 1:21:36.317000000 PM,0.069092,0.010254,1.00293
12/9/2020 1:21:36.325000000 PM,0.070312,0.010986,0.996582
12/9/2020 1:21:36.336000000 PM,0.068604,0.007568,1.001221
12/9/2020 1:21:36.348000000 PM,0.06958,0.009766,1.005615
12/9/2020 1:21:36.364000000 PM,0.071777,0.009277,1.000488
12/9/2020 1:21:36.372000000 PM,0.063477,0.008545,1.005371
12/9/2020 1:21:36.381000000 PM,0.068115,0.014893,0.99585
12/9/2020 1:21:36.400000000 PM,0.069092,0.005371,1.000488
12/9/2020 1:21:36.408000000 PM,0.068604,0.012695,1.000977
12/9/2020 1:21:36.419000000 PM,0.062988,0.01123,1.009033
12/9/2020 1:21:36.435000000 PM,0.068359,0.012939,0.998779
12/9/2020 1:21:36.443000000 PM,0.06665,0.007324,0.996582
12/9/2020 1:21:36.455000000 PM,0.068359,0.006104,1
12/9/2020 1:21:36.465000000 PM,0.071289,0.006348,1.007568
12/9/2020 1:21:36.477000000 PM,0.06958,0.007568,0.997559
12/9/2020 1:21:36.488000000 PM,0.068848,0.008789,0.995117
12/9/2020 1:21:36.499000000 PM,0.06958,0.01123,0.999756
12/9/2020 1:21:36.516000000 PM,0.063477,0.008545,0.996582
12/9/2020 1:21:36.523000000 PM,0.066895,0.008789,1.00415
12/9/2020 1:21:36.529000000 PM,0.066406,0.010254,1.002197
12/9/2020 1:21:36.536000000 PM,0.070557,0.009521,1.003174
12/9/2020 1:21:36.546000000 PM,0.070068,0.009277,1.004639
12/9/2020 1:21:36.556000000 PM,0.070801,0.01123,1.00293
12/9/2020 1:21:36.572000000 PM,0.075684,0.01709,0.999512
12/9/2020 1:21:36.596000000 PM,0.069092,0.009766,1.002686
12/9/2020 1:21:36.603000000 PM,0.070312,0.009521,1.000488
12/9/2020 1:21:36.615000000 PM,0.06665,0.011475,1.000488
12/9/2020 1:21:36.626000000 PM,0.070312,0.006592,0.998535
12/9/2020 1:21:36.642000000 PM,0.065674,0.011475,1.001953
12/9/2020 1:21:36.650000000 PM,0.066406,0.008301,1.000732
12/9/2020 1:21:36.662000000 PM,0.070068,0.01123,0.998779
12/9/2020 1:21:36.673000000 PM,0.068359,0.013916,1.000244
12/9/2020 1:21:36.686000000 PM,0.067627,0.009766,0.998779
12/9/2020 1:21:36.696000000 PM,0.070312,0.009277,0.99707
12/9/2020 1:21:36.707000000 PM,0.067871,0.01123,0.999512
12/9/2020 1:21:36.723000000 PM,0.065674,0.010254,1.00415
12/9/2020 1:21:36.731000000 PM,0.067871,0.009033,1.003174
12/9/2020 1:21:36.742000000 PM,0.06543,0.010986,1.001709
12/9/2020 1:21:36.755000000 PM,0.067627,0.008545,1.003174
12/9/2020 1:21:36.771000000 PM,0.06665,0.011963,1.00415
12/9/2020 1:21:36.779000000 PM,0.069336,0.006592,0.995117
12/9/2020 1:21:36.786000000 PM,0.067627,0.015625,0.996094
12/9/2020 1:21:36.806000000 PM,0.07251,0.011475,1.003662
12/9/2020 1:21:36.814000000 PM,0.070557,0.011475,1.002686
12/9/2020 1:21:36.830000000 PM,0.067383,0.009033,0.997803
12/9/2020 1:21:36.838000000 PM,0.066895,0.009521,1.001465
12/9/2020 1:21:36.849000000 PM,0.069824,0.012695,1.00415
12/9/2020 1:21:36.856000000 PM,0.068848,0.014648,1.00415
12/9/2020 1:21:36.874000000 PM,0.071045,0.00415,0.998779
12/9/2020 1:21:36.886000000 PM,0.073486,0.01001,0.997559
12/9/2020 1:21:36.897000000 PM,0.067383,0.005615,1
12/9/2020 1:21:36.909000000 PM,0.074219,0.008301,1.002197
12/9/2020 1:21:36.921000000 PM,0.068359,0.011963,1.002197
12/9/2020 1:21:36.931000000 PM,0.071289,0.011719,1.000977
12/9/2020 1:21:36.947000000 PM,0.06958,0.010254,1.002686
12/9/2020 1:21:36.955000000 PM,0.06665,0.008057,1.001953
12/9/2020 1:21:36.967000000 PM,0.063965,0.004395,1.001953
12/9/2020 1:21:36.983000000 PM,0.067383,0.011963,0.999268
12/9/2020 1:21:36.991000000 PM,0.067383,0.009766,1.004395
12/9/2020 1:21:36.998000000 PM,0.065186,0.007812,0.998291
12/9/2020 1:21:37.010000000 PM,0.06958,0.009521,1.00708
12/9/2020 1:21:37.028000000 PM,0.071777,0.008301,1.004883
12/9/2020 1:21:37.039000000 PM,0.067627,0.012695,0.999756
12/9/2020 1:21:37.051000000 PM,0.06958,0.006348,1.000488
12/9/2020 1:21:37.062000000 PM,0.068115,0.007568,0.997559
12/9/2020 1:21:37.074000000 PM,0.068115,0.00708,1.000977
12/9/2020 1:21:37.091000000 PM,0.065918,0.00708,0.997314
12/9/2020 1:21:37.099000000 PM,0.069092,0.006348,1.001465
12/9/2020 1:21:37.111000000 PM,0.070068,0.00708,1.000732
12/9/2020 1:21:37.122000000 PM,0.06958,0.008545,1.003174
12/9/2020 1:21:37.134000000 PM,0.06665,0.005859,1.000488
12/9/2020 1:21:37.150000000 PM,0.068115,0.008057,0.998291
12/9/2020 1:21:37.158000000 PM,0.067627,0.01123,1.002441
12/9/2020 1:21:37.170000000 PM,0.068604,0.010254,1.002197
12/9/2020 1:21:37.180000000 PM,0.070557,0.005859,1.001953
12/9/2020 1:21:37.192000000 PM,0.068359,0.014404,1.003174
12/9/2020 1:21:37.209000000 PM,0.071045,0.011475,0.99707
12/9/2020 1:21:37.217000000 PM,0.065918,0.007812,1.008789
12/9/2020 1:21:37.229000000 PM,0.074219,0.012451,1.003418
12/9/2020 1:21:37.240000000 PM,0.065186,0.009766,1
12/9/2020 1:21:37.258000000 PM,0.067871,0.007568,1.001465
12/9/2020 1:21:37.269000000 PM,0.065674,0.010742,1.000732
12/9/2020 1:21:37.281000000 PM,0.071289,0.010742,1.008545
12/9/2020 1:21:37.292000000 PM,0.067871,0.008545,1.007812
12/9/2020 1:21:37.309000000 PM,0.072754,0.009521,0.996338
12/9/2020 1:21:37.317000000 PM,0.066406,0.008789,1
12/9/2020 1:21:37.329000000 PM,0.069092,0.010986,0.998047
12/9/2020 1:21:37.339000000 PM,0.070312,0.011475,0.993896
12/9/2020 1:21:37.356000000 PM,0.068604,0.005859,1.004639
12/9/2020 1:21:37.364000000 PM,0.06958,0.008301,1.000732
12/9/2020 1:21:37.375000000 PM,0.070801,0.010742,0.998779
12/9/2020 1:21:37.387000000 PM,0.066406,0.007324,1.000488
12/9/2020 1:21:37.399000000 PM,0.068115,0.007812,0.999756
12/9/2020 1:21:37.412000000 PM,0.067383,0.00708,1.000732
12/9/2020 1:21:37.421000000 PM,0.06665,0.008301,0.991211
12/9/2020 1:21:37.433000000 PM,0.071045,0.007812,1.002441
12/9/2020 1:21:37.444000000 PM,0.064453,0.010986,0.999268
12/9/2020 1:21:37.460000000 PM,0.068115,0.005127,0.994385
12/9/2020 1:21:37.468000000 PM,0.067383,0.01001,1.001221
12/9/2020 1:21:37.477000000 PM,0.065186,0.008789,0.99707
12/9/2020 1:21:37.495000000 PM,0.070557,0.008057,1.000977
12/9/2020 1:21:37.504000000 PM,0.071289,0.007568,1.006836
12/9/2020 1:21:37.516000000 PM,0.068604,0.009033,1.006592
12/9/2020 1:21:37.527000000 PM,0.069336,0.010742,1.009277
12/9/2020 1:21:37.539000000 PM,0.06543,0.008301,0.996338
12/9/2020 1:21:37.555000000 PM,0.06958,0.011475,1
12/9/2020 1:21:37.563000000 PM,0.070068,0.009521,0.999268
12/9/2020 1:21:37.574000000 PM,0.064209,0.010254,1.000488
12/9/2020 1:21:37.588000000 PM,0.068115,0.007568,1.005615
12/9/2020 1:21:37.596000000 PM,0.068115,0.01001,1.003174
12/9/2020 1:21:37.610000000 PM,0.069092,0.008789,0.997559
12/9/2020 1:21:37.619000000 PM,0.06665,0.013184,1
12/9/2020 1:21:37.630000000 PM,0.068359,0.00708,0.996094
12/9/2020 1:21:37.642000000 PM,0.066406,0.01123,0.998047
12/9/2020 1:21:37.658000000 PM,0.069824,0.01123,1.001465
12/9/2020 1:21:37.666000000 PM,0.071045,0.006592,1.002441
12/9/2020 1:21:37.678000000 PM,0.068848,0.012939,1.007324
12/9/2020 1:21:37.686000000 PM,0.070068,0.01001,1.007324
12/9/2020 1:21:37.702000000 PM,0.069336,0.009521,0.998779
12/9/2020 1:21:37.713000000 PM,0.070068,0.01123,1.006592
12/9/2020 1:21:37.725000000 PM,0.068359,0.008057,1.00708
12/9/2020 1:21:37.741000000 PM,0.067871,0.009766,0.999268
12/9/2020 1:21:37.749000000 PM,0.071289,0.008545,1.003174
12/9/2020 1:21:37.765000000 PM,0.068848,0.007324,0.998291
12/9/2020 1:21:37.773000000 PM,0.066895,0.012207,1.00293
12/9/2020 1:21:37.785000000 PM,0.068848,0.008301,1.000732
12/9/2020 1:21:37.799000000 PM,0.064209,0.011475,0.999268
12/9/2020 1:21:37.808000000 PM,0.065918,0.01123,1.001953
12/9/2020 1:21:37.820000000 PM,0.066895,0.007812,1.000244
12/9/2020 1:21:37.831000000 PM,0.069092,0.010742,0.994629
12/9/2020 1:21:37.842000000 PM,0.067627,0.006836,0.997314
12/9/2020 1:21:37.850000000 PM,0.068115,0.01001,1.006104
12/9/2020 1:21:37.869000000 PM,0.069824,0.009033,1.009521
12/9/2020 1:21:37.877000000 PM,0.069092,0.009277,0.993164
12/9/2020 1:21:37.888000000 PM,0.06958,0.009766,0.998291
12/9/2020 1:21:37.904000000 PM,0.065674,0.009521,1.010742
12/9/2020 1:21:37.912000000 PM,0.066162,0.009766,0.993652
12/9/2020 1:21:37.924000000 PM,0.069824,0.010742,1.005371
12/9/2020 1:21:37.937000000 PM,0.072266,0.006592,1.006104
12/9/2020 1:21:37.946000000 PM,0.070068,0.011719,1.003418
12/9/2020 1:21:37.958000000 PM,0.067871,0.006836,1.001953
12/9/2020 1:21:37.968000000 PM,0.06665,0.012695,1
12/9/2020 1:21:37.985000000 PM,0.067871,0.008301,0.998779
12/9/2020 1:21:37.992000000 PM,0.072021,0.007812,0.999268
12/9/2020 1:21:38.005000000 PM,0.071045,0.005859,1.003418
12/9/2020 1:21:38.017000000 PM,0.067139,0.008057,0.999268
12/9/2020 1:21:38.033000000 PM,0.070801,0.006348,1.002686
12/9/2020 1:21:38.041000000 PM,0.06543,0.007812,1.006104
12/9/2020 1:21:38.053000000 PM,0.066162,0.012939,1.000977
12/9/2020 1:21:38.064000000 PM,0.073242,0.004395,1.000732
12/9/2020 1:21:38.076000000 PM,0.071777,0.01001,0.995361
12/9/2020 1:21:38.087000000 PM,0.069824,0.009277,0.999023
12/9/2020 1:21:38.101000000 PM,0.070557,0.005615,1.00293
12/9/2020 1:21:38.109000000 PM,0.068115,0.010986,0.990479
12/9/2020 1:21:38.125000000 PM,0.065186,0.008545,1.005859
12/9/2020 1:21:38.133000000 PM,0.065186,0.009033,1.001465
12/9/2020 1:21:38.144000000 PM,0.070557,0.010498,1.001953
12/9/2020 1:21:38.161000000 PM,0.06543,0.011963,1.003174
12/9/2020 1:21:38.169000000 PM,0.067627,0.012207,0.999512
12/9/2020 1:21:38.176000000 PM,0.071533,0.007568,1.003418
12/9/2020 1:21:38.194000000 PM,0.067627,0.005371,1.009033
12/9/2020 1:21:38.204000000 PM,0.071533,0.01123,0.999023
12/9/2020 1:21:38.216000000 PM,0.069336,0.012695,0.999268
12/9/2020 1:21:38.228000000 PM,0.069824,0.009766,1.002197
12/9/2020 1:21:38.243000000 PM,0.06543,0.008789,1.001709
12/9/2020 1:21:38.251000000 PM,0.06958,0.010498,0.997803
12/9/2020 1:21:38.264000000 PM,0.071533,0.009277,0.996826
12/9/2020 1:21:38.275000000 PM,0.068359,0.011475,0.994141
12/9/2020 1:21:38.288000000 PM,0.068359,0.010254,0.993652
12/9/2020 1:21:38.296000000 PM,0.06665,0.010742,0.999512
12/9/2020 1:21:38.308000000 PM,0.067139,0.010986,1.006104
12/9/2020 1:21:38.321000000 PM,0.067871,0.009521,1
12/9/2020 1:21:38.332000000 PM,0.067871,0.014404,1.003174
12/9/2020 1:21:38.345000000 PM,0.067627,0.009033,1.000732
12/9/2020 1:21:38.355000000 PM,0.067627,0.008057,0.99707
12/9/2020 1:21:38.367000000 PM,0.067871,0.007324,1.001221
12/9/2020 1:21:38.377000000 PM,0.070312,0.010254,1.005127
12/9/2020 1:21:38.391000000 PM,0.066895,0.009766,1.000488
12/9/2020 1:21:38.402000000 PM,0.071777,0.01001,1.000977
12/9/2020 1:21:38.418000000 PM,0.071045,0.009033,1.002441
12/9/2020 1:21:38.428000000 PM,0.067871,0.009033,1.000732
12/9/2020 1:21:38.439000000 PM,0.065674,0.01001,1.00415
12/9/2020 1:21:38.450000000 PM,0.068115,0.008301,1.006348
12/9/2020 1:21:38.456000000 PM,0.069092,0.010498,0.999268
12/9/2020 1:21:38.472000000 PM,0.065918,0.013672,0.999512
12/9/2020 1:21:38.482000000 PM,0.066406,0.011719,0.999023
12/9/2020 1:21:38.494000000 PM,0.067871,0.009033,1
12/9/2020 1:21:38.504000000 PM,0.065674,0.011719,1.004395
12/9/2020 1:21:38.517000000 PM,0.071045,0.008789,1.005127
12/9/2020 1:21:38.530000000 PM,0.067627,0.008789,1.00293
12/9/2020 1:21:38.542000000 PM,0.071289,0.009277,1.00293
12/9/2020 1:21:38.553000000 PM,0.068359,0.009033,0.997314
12/9/2020 1:21:38.560000000 PM,0.073975,0.008301,1.002441
12/9/2020 1:21:38.576000000 PM,0.071289,0.008789,1.000977
12/9/2020 1:21:38.585000000 PM,0.073486,0.009521,0.999268
12/9/2020 1:21:38.598000000 PM,0.069824,0.009277,1.000244
12/9/2020 1:21:38.609000000 PM,0.068359,0.013672,1.001221
12/9/2020 1:21:38.619000000 PM,0.065918,0.007812,1.001709
12/9/2020 1:21:38.627000000 PM,0.063965,0.011963,0.999023
12/9/2020 1:21:38.640000000 PM,0.070557,0.008057,1.008301
12/9/2020 1:21:38.657000000 PM,0.067871,0.008057,1.002197
12/9/2020 1:21:38.668000000 PM,0.070068,0.009033,1.000488
12/9/2020 1:21:38.678000000 PM,0.067871,0.008301,1.005127
12/9/2020 1:21:38.690000000 PM,0.068115,0.009033,1.000732
12/9/2020 1:21:38.701000000 PM,0.067627,0.011719,1.004395
12/9/2020 1:21:38.714000000 PM,0.069092,0.008301,0.996826
12/9/2020 1:21:38.726000000 PM,0.068848,0.004639,0.999756
12/9/2020 1:21:38.738000000 PM,0.06665,0.010498,0.999023
12/9/2020 1:21:38.749000000 PM,0.067383,0.012939,0.99707
12/9/2020 1:21:38.762000000 PM,0.068604,0.008789,1.001709
12/9/2020 1:21:38.779000000 PM,0.066162,0.008057,0.997803
12/9/2020 1:21:38.786000000 PM,0.070068,0.012207,1.001953
12/9/2020 1:21:38.793000000 PM,0.067383,0.013672,1.003906
12/9/2020 1:21:38.805000000 PM,0.066162,0.008789,1.010254
12/9/2020 1:21:38.823000000 PM,0.068359,0.001953,0.99707
12/9/2020 1:21:38.833000000 PM,0.070312,0.007568,0.995605
12/9/2020 1:21:38.842000000 PM,0.067627,0.010254,1.001709
12/9/2020 1:21:38.859000000 PM,0.065918,0.010254,1.003174
12/9/2020 1:21:38.868000000 PM,0.068848,0.008545,1.002197
12/9/2020 1:21:38.879000000 PM,0.07251,0.012207,0.995605
12/9/2020 1:21:38.891000000 PM,0.067871,0.01123,1.008545
12/9/2020 1:21:38.904000000 PM,0.066406,0.005371,1.006104
12/9/2020 1:21:38.916000000 PM,0.068848,0.006836,0.996582
12/9/2020 1:21:38.926000000 PM,0.066895,0.009766,1.005859
12/9/2020 1:21:38.940000000 PM,0.069336,0.013428,0.995117
12/9/2020 1:21:38.951000000 PM,0.068604,0.009277,1.003906
12/9/2020 1:21:38.964000000 PM,0.067139,0.01123,0.999756
12/9/2020 1:21:38.976000000 PM,0.067871,0.012451,1.005371
12/9/2020 1:21:38.985000000 PM,0.070312,0.010254,1.005615
12/9/2020 1:21:38.997000000 PM,0.069824,0.010498,1.001465
12/9/2020 1:21:39.011000000 PM,0.067871,0.009521,1.004395
12/9/2020 1:21:39.027000000 PM,0.06543,0.008545,1.001709
12/9/2020 1:21:39.036000000 PM,0.067139,0.011719,1.000488
12/9/2020 1:21:39.047000000 PM,0.071045,0.008057,0.999512
12/9/2020 1:21:39.063000000 PM,0.064209,0.011963,1.001465
12/9/2020 1:21:39.071000000 PM,0.067139,0.008057,1.003174
12/9/2020 1:21:39.084000000 PM,0.069824,0.005371,1.001709
12/9/2020 1:21:39.092000000 PM,0.067871,0.009033,0.997803
12/9/2020 1:21:39.104000000 PM,0.071289,0.008789,1.000977
12/9/2020 1:21:39.116000000 PM,0.06958,0.009277,1.001465
12/9/2020 1:21:39.126000000 PM,0.071045,0.008057,1.001709
12/9/2020 1:21:39.138000000 PM,0.064941,0.006104,1.004883
12/9/2020 1:21:39.149000000 PM,0.068359,0.006104,1.005127
12/9/2020 1:21:39.161000000 PM,0.070068,0.009766,1.006836
12/9/2020 1:21:39.171000000 PM,0.068604,0.008789,0.99585
12/9/2020 1:21:39.183000000 PM,0.069092,0.006836,1.006348
12/9/2020 1:21:39.199000000 PM,0.068359,0.005859,1.008057
12/9/2020 1:21:39.207000000 PM,0.069824,0.010498,0.995361
12/9/2020 1:21:39.219000000 PM,0.068115,0.007568,1.004395
12/9/2020 1:21:39.230000000 PM,0.068848,0.009033,1.003906
12/9/2020 1:21:39.244000000 PM,0.070068,0.009766,0.996094
12/9/2020 1:21:39.256000000 PM,0.067871,0.012451,1.004395
12/9/2020 1:21:39.268000000 PM,0.065186,0.009766,0.994141
12/9/2020 1:21:39.284000000 PM,0.066162,0.011475,1.002441
12/9/2020 1:21:39.292000000 PM,0.066406,0.013184,0.999756
12/9/2020 1:21:39.303000000 PM,0.065918,0.005859,1.003906
12/9/2020 1:21:39.315000000 PM,0.06665,0.008545,1.00293
12/9/2020 1:21:39.328000000 PM,0.065186,0.010498,1.001953
12/9/2020 1:21:39.340000000 PM,0.067627,0.009766,1.001953
12/9/2020 1:21:39.352000000 PM,0.068848,0.008057,1
12/9/2020 1:21:39.363000000 PM,0.066406,0.006592,0.998535
12/9/2020 1:21:39.374000000 PM,0.067871,0.007324,1.000488
12/9/2020 1:21:39.391000000 PM,0.063232,0.006836,0.997803
12/9/2020 1:21:39.399000000 PM,0.071533,0.010498,1.006348
12/9/2020 1:21:39.406000000 PM,0.067871,0.007812,0.99585
12/9/2020 1:21:39.422000000 PM,0.068604,0.008301,1.00293
12/9/2020 1:21:39.435000000 PM,0.063965,0.007812,1.002686
12/9/2020 1:21:39.448000000 PM,0.067383,0.01416,1.001953
12/9/2020 1:21:39.461000000 PM,0.06958,0.006836,1.005371
12/9/2020 1:21:39.470000000 PM,0.068115,0.007568,1.000732
12/9/2020 1:21:39.486000000 PM,0.069824,0.006104,1.000977
12/9/2020 1:21:39.494000000 PM,0.066162,0.009277,1.012207
12/9/2020 1:21:39.507000000 PM,0.067139,0.010498,1.002686
12/9/2020 1:21:39.518000000 PM,0.067627,0.013184,1.001465
12/9/2020 1:21:39.530000000 PM,0.067627,0.006104,0.999512
12/9/2020 1:21:39.542000000 PM,0.06958,0.008057,0.998291
12/9/2020 1:21:39.553000000 PM,0.068848,0.007568,1.005615
12/9/2020 1:21:39.565000000 PM,0.066895,0.01001,1.001221
12/9/2020 1:21:39.577000000 PM,0.065674,0.007812,1.004883
12/9/2020 1:21:39.594000000 PM,0.067871,0.010254,0.998047
12/9/2020 1:21:39.602000000 PM,0.064209,0.006104,1.005859
12/9/2020 1:21:39.613000000 PM,0.069824,0.012695,0.999268
12/9/2020 1:21:39.625000000 PM,0.065918,0.011719,0.993408
12/9/2020 1:21:39.637000000 PM,0.070557,0.008789,1.005859
12/9/2020 1:21:39.647000000 PM,0.073242,0.009521,1.003174
12/9/2020 1:21:39.660000000 PM,0.066162,0.01123,1.000244
12/9/2020 1:21:39.670000000 PM,0.068359,0.010742,0.997559
12/9/2020 1:21:39.681000000 PM,0.070557,0.010742,0.998535
12/9/2020 1:21:39.698000000 PM,0.069336,0.008545,0.999023
12/9/2020 1:21:39.706000000 PM,0.070557,0.005859,1
12/9/2020 1:21:39.718000000 PM,0.069824,0.008789,1.005371
12/9/2020 1:21:39.730000000 PM,0.070068,0.010742,1.001221
12/9/2020 1:21:39.741000000 PM,0.065674,0.009033,1.002686
12/9/2020 1:21:39.754000000 PM,0.070068,0.009766,0.99585
12/9/2020 1:21:39.764000000 PM,0.067627,0.007324,0.997559
12/9/2020 1:21:39.775000000 PM,0.068359,0.010742,1.003418
12/9/2020 1:21:39.789000000 PM,0.068359,0.009033,0.997803
12/9/2020 1:21:39.797000000 PM,0.06665,0.010742,1.007568
12/9/2020 1:21:39.809000000 PM,0.067383,0.005859,0.996338
12/9/2020 1:21:39.821000000 PM,0.066162,0.012695,1.000977
12/9/2020 1:21:39.833000000 PM,0.067871,0.012695,0.997803
12/9/2020 1:21:39.844000000 PM,0.070068,0.009521,1.001465
12/9/2020 1:21:39.857000000 PM,0.067627,0.010498,1.000244
12/9/2020 1:21:39.870000000 PM,0.069824,0.011475,0.997314
12/9/2020 1:21:39.880000000 PM,0.066895,0.009766,1.001953
12/9/2020 1:21:39.897000000 PM,0.065186,0.005127,1.001465
12/9/2020 1:21:39.905000000 PM,0.069336,0.010742,1.004395
12/9/2020 1:21:39.917000000 PM,0.069824,0.01001,1.002441
12/9/2020 1:21:39.929000000 PM,0.067627,0.006836,1.004883
12/9/2020 1:21:39.940000000 PM,0.066895,0.014404,1.003418
12/9/2020 1:21:39.953000000 PM,0.066895,0.010254,1.006348
12/9/2020 1:21:39.969000000 PM,0.069824,0.007324,1.003906
12/9/2020 1:21:39.977000000 PM,0.066406,0.012207,1.003662
12/9/2020 1:21:39.994000000 PM,0.068359,0.010254,0.997803
12/9/2020 1:21:40.002000000 PM,0.067383,0.01123,1.005615
12/9/2020 1:21:40.014000000 PM,0.068848,0.010254,1.004395
12/9/2020 1:21:40.026000000 PM,0.069824,0.00415,1.001221
12/9/2020 1:21:40.038000000 PM,0.068848,0.01123,1.004395
12/9/2020 1:21:40.054000000 PM,0.069092,0.007812,0.998779
12/9/2020 1:21:40.063000000 PM,0.066406,0.009766,1.006592
12/9/2020 1:21:40.074000000 PM,0.069092,0.009521,1.003418
12/9/2020 1:21:40.087000000 PM,0.067627,0.008301,1.000977
12/9/2020 1:21:40.098000000 PM,0.06958,0.008545,0.999756
12/9/2020 1:21:40.111000000 PM,0.070557,0.008057,0.995605
12/9/2020 1:21:40.122000000 PM,0.071045,0.009033,1.012939
12/9/2020 1:21:40.135000000 PM,0.064453,0.009033,0.998779
12/9/2020 1:21:40.144000000 PM,0.067383,0.007568,0.996826
12/9/2020 1:21:40.157000000 PM,0.070801,0.005127,1.006104
12/9/2020 1:21:40.166000000 PM,0.071045,0.010742,1.00415
12/9/2020 1:21:40.178000000 PM,0.06665,0.009766,1.002197
12/9/2020 1:21:40.188000000 PM,0.068359,0.012451,0.999512
12/9/2020 1:21:40.200000000 PM,0.067871,0.009766,0.999268
12/9/2020 1:21:40.210000000 PM,0.063965,0.008545,1.001709
12/9/2020 1:21:40.222000000 PM,0.066406,0.009277,1.008057
12/9/2020 1:21:40.235000000 PM,0.064941,0.010254,0.998047
12/9/2020 1:21:40.244000000 PM,0.067383,0.010254,1.005127
12/9/2020 1:21:40.260000000 PM,0.068115,0.01123,0.99585
12/9/2020 1:21:40.269000000 PM,0.067627,0.010254,1.004883
12/9/2020 1:21:40.277000000 PM,0.070068,0.010498,0.999268
12/9/2020 1:21:40.291000000 PM,0.068604,0.009277,0.996582
12/9/2020 1:21:40.303000000 PM,0.06665,0.010742,1.003418
12/9/2020 1:21:40.316000000 PM,0.071533,0.010742,1.000488
12/9/2020 1:21:40.328000000 PM,0.064697,0.01001,1.002441
12/9/2020 1:21:40.339000000 PM,0.071777,0.008789,1.003906
12/9/2020 1:21:40.352000000 PM,0.069824,0.006104,1.000488
12/9/2020 1:21:40.360000000 PM,0.066406,0.010742,1
12/9/2020 1:21:40.373000000 PM,0.066895,0.012207,1.003906
12/9/2020 1:21:40.382000000 PM,0.06665,0.010254,1.00708
12/9/2020 1:21:40.389000000 PM,0.068115,0.009277,0.999268
12/9/2020 1:21:40.405000000 PM,0.066895,0.009521,0.999756
12/9/2020 1:21:40.417000000 PM,0.067871,0.008057,0.99707
12/9/2020 1:21:40.427000000 PM,0.071289,0.008057,1.003174
12/9/2020 1:21:40.439000000 PM,0.064941,0.009521,1.002686
12/9/2020 1:21:40.451000000 PM,0.068115,0.009033,1.000977
12/9/2020 1:21:40.468000000 PM,0.071777,0.00708,1.005859
12/9/2020 1:21:40.477000000 PM,0.067627,0.00708,0.998291
12/9/2020 1:21:40.489000000 PM,0.068604,0.004883,1.005371
12/9/2020 1:21:40.500000000 PM,0.07251,0.008301,1.010498
12/9/2020 1:21:40.517000000 PM,0.070557,0.010742,0.996826
12/9/2020 1:21:40.525000000 PM,0.068604,0.011719,0.999512
12/9/2020 1:21:40.531000000 PM,0.07373,0.006836,1.002197
12/9/2020 1:21:40.548000000 PM,0.068359,0.007324,0.994385
12/9/2020 1:21:40.564000000 PM,0.066162,0.011475,1.004883
12/9/2020 1:21:40.573000000 PM,0.066406,0.009277,1.000244
12/9/2020 1:21:40.589000000 PM,0.070312,0.006836,0.999268
12/9/2020 1:21:40.597000000 PM,0.066895,0.011475,1.000488
12/9/2020 1:21:40.613000000 PM,0.070312,0.009766,1.001709
12/9/2020 1:21:40.622000000 PM,0.067139,0.009521,0.998291
12/9/2020 1:21:40.634000000 PM,0.06958,0.009033,1.001465
12/9/2020 1:21:40.644000000 PM,0.066406,0.010986,0.99707
12/9/2020 1:21:40.657000000 PM,0.068604,0.01001,0.999023
12/9/2020 1:21:40.669000000 PM,0.064453,0.009766,0.993652
12/9/2020 1:21:40.681000000 PM,0.069092,0.01123,1.001465
12/9/2020 1:21:40.691000000 PM,0.070312,0.008545,1.001221
12/9/2020 1:21:40.708000000 PM,0.068115,0.00708,0.994629
12/9/2020 1:21:40.716000000 PM,0.070557,0.007324,1.000977
12/9/2020 1:21:40.727000000 PM,0.06958,0.005371,1.003906
12/9/2020 1:21:40.739000000 PM,0.065186,0.005371,0.998779
12/9/2020 1:21:40.750000000 PM,0.068359,0.010742,1.002197
12/9/2020 1:21:40.763000000 PM,0.069336,0.01001,1.001221
12/9/2020 1:21:40.772000000 PM,0.067871,0.008545,0.999023
12/9/2020 1:21:40.785000000 PM,0.067627,0.007568,1.001953
12/9/2020 1:21:40.794000000 PM,0.070312,0.008057,0.994629
12/9/2020 1:21:40.806000000 PM,0.069092,0.007324,0.997314
